"year","month","sunspots","sd","ts","time"
1861,3,101,32.9,1861.21,"1861-3-15 00:00:00"
1861,4,98.5,50.7,1861.29,"1861-4-15 00:00:00"
1861,5,56.8,34.3,1861.38,"1861-5-15 00:00:00"
1861,6,88.1,38.4,1861.46,"1861-6-15 00:00:00"
1861,7,78,17.7,1861.54,"1861-7-15 00:00:00"
1861,8,82.5,31.8,1861.62,"1861-8-15 00:00:00"
1861,9,79.9,25.6,1861.71,"1861-9-15 00:00:00"
1861,10,67.2,32.6,1861.79,"1861-10-15 00:00:00"
1861,11,53.7,20.7,1861.88,"1861-11-15 00:00:00"
1861,12,80.5,26.4,1861.96,"1861-12-15 00:00:00"
1862,1,63.1,16.7,1862.04,"1862-1-15 00:00:00"
1862,2,64.5,20.1,1862.12,"1862-2-15 00:00:00"
1862,3,43.6,25.4,1862.21,"1862-3-15 00:00:00"
1862,4,53.7,17.9,1862.29,"1862-4-15 00:00:00"
1862,5,64.4,14.3,1862.38,"1862-5-15 00:00:00"
1862,6,84,18.2,1862.46,"1862-6-15 00:00:00"
1862,7,73.4,20.5,1862.54,"1862-7-15 00:00:00"
1862,8,62.5,25.4,1862.62,"1862-8-15 00:00:00"
1862,9,66.6,29.1,1862.71,"1862-9-15 00:00:00"
1862,10,41.9,19.5,1862.79,"1862-10-15 00:00:00"
1862,11,50.6,20.4,1862.88,"1862-11-15 00:00:00"
1862,12,40.9,23.9,1862.96,"1862-12-15 00:00:00"
1863,1,48.3,20.7,1863.04,"1863-1-15 00:00:00"
1863,2,56.7,20.6,1863.12,"1863-2-15 00:00:00"
1863,3,66.4,18,1863.21,"1863-3-15 00:00:00"
1863,4,40.6,20.2,1863.29,"1863-4-15 00:00:00"
1863,5,53.8,14.1,1863.38,"1863-5-15 00:00:00"
1863,6,40.8,24,1863.46,"1863-6-15 00:00:00"
1863,7,32.7,17.9,1863.54,"1863-7-15 00:00:00"
1863,8,48.1,22.1,1863.62,"1863-8-15 00:00:00"
1863,9,22,12.2,1863.71,"1863-9-15 00:00:00"
1863,10,39.9,15,1863.79,"1863-10-15 00:00:00"
1863,11,37.7,21.2,1863.88,"1863-11-15 00:00:00"
1863,12,41.2,21.2,1863.96,"1863-12-15 00:00:00"
1864,1,57.7,30.1,1864.04,"1864-1-15 00:00:00"
1864,2,47.1,17.5,1864.12,"1864-2-15 00:00:00"
1864,3,66.3,16.4,1864.21,"1864-3-15 00:00:00"
1864,4,35.8,16.3,1864.29,"1864-4-15 00:00:00"
1864,5,40.6,14.7,1864.38,"1864-5-15 00:00:00"
1864,6,57.8,38.6,1864.46,"1864-6-15 00:00:00"
1864,7,54.7,25,1864.54,"1864-7-15 00:00:00"
1864,8,54.8,41.5,1864.62,"1864-8-15 00:00:00"
1864,9,28.5,11,1864.71,"1864-9-15 00:00:00"
1864,10,33.9,16.8,1864.79,"1864-10-15 00:00:00"
1864,11,57.6,18.7,1864.88,"1864-11-15 00:00:00"
1864,12,28.6,21.7,1864.96,"1864-12-15 00:00:00"
1865,1,48.7,27.9,1865.04,"1865-1-15 00:00:00"
1865,2,39.3,23.3,1865.12,"1865-2-15 00:00:00"
1865,3,39.5,21.1,1865.21,"1865-3-15 00:00:00"
1865,4,29.4,19.2,1865.29,"1865-4-15 00:00:00"
1865,5,34.5,18.3,1865.38,"1865-5-15 00:00:00"
1865,6,33.6,18.8,1865.46,"1865-6-15 00:00:00"
1865,7,26.8,15.6,1865.54,"1865-7-15 00:00:00"
1865,8,37.8,19.2,1865.62,"1865-8-15 00:00:00"
1865,9,21.6,14.6,1865.71,"1865-9-15 00:00:00"
1865,10,17.1,15.8,1865.79,"1865-10-15 00:00:00"
1865,11,24.6,15.1,1865.88,"1865-11-15 00:00:00"
1865,12,12.8,13.7,1865.96,"1865-12-15 00:00:00"
1866,1,31.6,11.3,1866.04,"1866-1-15 00:00:00"
1866,2,38.4,26.4,1866.12,"1866-2-15 00:00:00"
1866,3,24.5,12.6,1866.21,"1866-3-15 00:00:00"
1866,4,17.6,8.7,1866.29,"1866-4-15 00:00:00"
1866,5,12.9,8.3,1866.38,"1866-5-15 00:00:00"
1866,6,16.5,8.7,1866.46,"1866-6-15 00:00:00"
1866,7,9.3,7.9,1866.54,"1866-7-15 00:00:00"
1866,8,12.7,7.7,1866.62,"1866-8-15 00:00:00"
1866,9,7.3,7.9,1866.71,"1866-9-15 00:00:00"
1866,10,14.1,9.6,1866.79,"1866-10-15 00:00:00"
1866,11,9,10.8,1866.88,"1866-11-15 00:00:00"
1866,12,1.5,4,1866.96,"1866-12-15 00:00:00"
1867,1,0,0,1867.04,"1867-1-15 00:00:00"
1867,2,0.7,2.6,1867.12,"1867-2-15 00:00:00"
1867,3,9.2,8.1,1867.21,"1867-3-15 00:00:00"
1867,4,5.1,7.9,1867.29,"1867-4-15 00:00:00"
1867,5,2.9,5.6,1867.38,"1867-5-15 00:00:00"
1867,6,1.5,3.9,1867.46,"1867-6-15 00:00:00"
1867,7,5,6.2,1867.54,"1867-7-15 00:00:00"
1867,8,4.8,6.9,1867.62,"1867-8-15 00:00:00"
1867,9,9.8,11.8,1867.71,"1867-9-15 00:00:00"
1867,10,13.5,15,1867.79,"1867-10-15 00:00:00"
1867,11,9.6,8.1,1867.88,"1867-11-15 00:00:00"
1867,12,25.2,22.7,1867.96,"1867-12-15 00:00:00"
1868,1,15.5,16.8,1868.04,"1868-1-15 00:00:00"
1868,2,15.7,10.8,1868.12,"1868-2-15 00:00:00"
1868,3,26.5,13.9,1868.21,"1868-3-15 00:00:00"
1868,4,36.6,15.1,1868.29,"1868-4-15 00:00:00"
1868,5,26.7,14.7,1868.38,"1868-5-15 00:00:00"
1868,6,31.1,18,1868.46,"1868-6-15 00:00:00"
1868,7,29,24,1868.54,"1868-7-15 00:00:00"
1868,8,34.4,15.9,1868.62,"1868-8-15 00:00:00"
1868,9,47.2,18.5,1868.71,"1868-9-15 00:00:00"
1868,10,61.6,33.3,1868.79,"1868-10-15 00:00:00"
1868,11,59.1,23.7,1868.88,"1868-11-15 00:00:00"
1868,12,67.6,32.1,1868.96,"1868-12-15 00:00:00"
1869,1,60.9,27.8,1869.04,"1869-1-15 00:00:00"
1869,2,59.9,28.2,1869.12,"1869-2-15 00:00:00"
1869,3,52.7,26.4,1869.21,"1869-3-15 00:00:00"
1869,4,41,27.2,1869.29,"1869-4-15 00:00:00"
1869,5,103.9,44.6,1869.38,"1869-5-15 00:00:00"
1869,6,108.4,35.4,1869.46,"1869-6-15 00:00:00"
1869,7,59.2,32,1869.54,"1869-7-15 00:00:00"
1869,8,79.6,41,1869.62,"1869-8-15 00:00:00"
1869,9,80.6,33.7,1869.71,"1869-9-15 00:00:00"
1869,10,59.3,25,1869.79,"1869-10-15 00:00:00"
1869,11,78.1,23.8,1869.88,"1869-11-15 00:00:00"
1869,12,104.4,33.4,1869.96,"1869-12-15 00:00:00"
1870,1,77.3,14.5,1870.04,"1870-1-15 00:00:00"
1870,2,114.9,40.7,1870.12,"1870-2-15 00:00:00"
1870,3,157.5,25.9,1870.21,"1870-3-15 00:00:00"
1870,4,160,48,1870.29,"1870-4-15 00:00:00"
1870,5,176,37.3,1870.38,"1870-5-15 00:00:00"
1870,6,135.6,44.5,1870.46,"1870-6-15 00:00:00"
1870,7,132.4,32.3,1870.54,"1870-7-15 00:00:00"
1870,8,153.8,78.9,1870.62,"1870-8-15 00:00:00"
1870,9,136,63.7,1870.71,"1870-9-15 00:00:00"
1870,10,146.4,30.2,1870.79,"1870-10-15 00:00:00"
1870,11,147.5,54.6,1870.88,"1870-11-15 00:00:00"
1870,12,130,59.3,1870.96,"1870-12-15 00:00:00"
1871,1,88.3,18.4,1871.04,"1871-1-15 00:00:00"
1871,2,125.3,37.7,1871.12,"1871-2-15 00:00:00"
1871,3,143.2,30.5,1871.21,"1871-3-15 00:00:00"
1871,4,162.4,29,1871.29,"1871-4-15 00:00:00"
1871,5,145.5,21.9,1871.38,"1871-5-15 00:00:00"
1871,6,91.7,31.6,1871.46,"1871-6-15 00:00:00"
1871,7,103,31.4,1871.54,"1871-7-15 00:00:00"
1871,8,110.1,37,1871.62,"1871-8-15 00:00:00"
1871,9,80.3,31.2,1871.71,"1871-9-15 00:00:00"
1871,10,89,28.7,1871.79,"1871-10-15 00:00:00"
1871,11,105.4,29.5,1871.88,"1871-11-15 00:00:00"
1871,12,90.4,30.6,1871.96,"1871-12-15 00:00:00"
1872,1,79.5,20.6,1872.04,"1872-1-15 00:00:00"
1872,2,120.1,36.1,1872.12,"1872-2-15 00:00:00"
1872,3,88.4,43.4,1872.21,"1872-3-15 00:00:00"
1872,4,102.1,20.7,1872.29,"1872-4-15 00:00:00"
1872,5,107.6,36.4,1872.38,"1872-5-15 00:00:00"
1872,6,109.9,28.7,1872.46,"1872-6-15 00:00:00"
1872,7,105.5,34.2,1872.54,"1872-7-15 00:00:00"
1872,8,92.9,35.7,1872.62,"1872-8-15 00:00:00"
1872,9,114.6,27.8,1872.71,"1872-9-15 00:00:00"
1872,10,102.6,29,1872.79,"1872-10-15 00:00:00"
1872,11,112,30.6,1872.88,"1872-11-15 00:00:00"
1872,12,83.9,29.8,1872.96,"1872-12-15 00:00:00"
1873,1,86.7,29.6,1873.04,"1873-1-15 00:00:00"
1873,2,107,26.8,1873.12,"1873-2-15 00:00:00"
1873,3,98.3,37,1873.21,"1873-3-15 00:00:00"
1873,4,76.2,21,1873.29,"1873-4-15 00:00:00"
1873,5,47.9,32.1,1873.38,"1873-5-15 00:00:00"
1873,6,44.8,31.6,1873.46,"1873-6-15 00:00:00"
1873,7,66.9,35.5,1873.54,"1873-7-15 00:00:00"
1873,8,68.2,28.3,1873.62,"1873-8-15 00:00:00"
1873,9,47.1,16,1873.71,"1873-9-15 00:00:00"
1873,10,47.1,23.1,1873.79,"1873-10-15 00:00:00"
1873,11,55.4,33.8,1873.88,"1873-11-15 00:00:00"
1873,12,49.2,21.3,1873.96,"1873-12-15 00:00:00"
1874,1,60.8,21.3,1874.04,"1874-1-15 00:00:00"
1874,2,64.2,26.5,1874.12,"1874-2-15 00:00:00"
1874,3,46.4,17.9,1874.21,"1874-3-15 00:00:00"
1874,4,32,20.6,1874.29,"1874-4-15 00:00:00"
1874,5,44.6,20.7,1874.38,"1874-5-15 00:00:00"
1874,6,38.2,19.5,1874.46,"1874-6-15 00:00:00"
1874,7,67.8,25.2,1874.54,"1874-7-15 00:00:00"
1874,8,61.3,20.5,1874.62,"1874-8-15 00:00:00"
1874,9,28,16,1874.71,"1874-9-15 00:00:00"
1874,10,34.3,20.6,1874.79,"1874-10-15 00:00:00"
1874,11,28.9,11.8,1874.88,"1874-11-15 00:00:00"
1874,12,29.3,19.1,1874.96,"1874-12-15 00:00:00"
1875,1,14.6,14.8,1875.04,"1875-1-15 00:00:00"
1875,2,21.5,17.3,1875.12,"1875-2-15 00:00:00"
1875,3,33.8,10.4,1875.21,"1875-3-15 00:00:00"
1875,4,29.1,14,1875.29,"1875-4-15 00:00:00"
1875,5,11.5,13.9,1875.38,"1875-5-15 00:00:00"
1875,6,23.9,12.2,1875.46,"1875-6-15 00:00:00"
1875,7,12.5,10.1,1875.54,"1875-7-15 00:00:00"
1875,8,14.6,15.6,1875.62,"1875-8-15 00:00:00"
1875,9,2.4,6.2,1875.71,"1875-9-15 00:00:00"
1875,10,12.7,10.8,1875.79,"1875-10-15 00:00:00"
1875,11,17.7,26.2,1875.88,"1875-11-15 00:00:00"
1875,12,9.9,12.6,1875.96,"1875-12-15 00:00:00"
1876,1,14.3,19.6,1876.04,"1876-1-15 00:00:00"
1876,2,15,15.1,1876.12,"1876-2-15 00:00:00"
1876,3,30.6,27,1876.21,"1876-3-15 00:00:00"
1876,4,2.3,6.1,1876.29,"1876-4-15 00:00:00"
1876,5,5.1,7.5,1876.38,"1876-5-15 00:00:00"
1876,6,1.6,4.5,1876.46,"1876-6-15 00:00:00"
1876,7,15.2,14.2,1876.54,"1876-7-15 00:00:00"
1876,8,8.8,10.9,1876.62,"1876-8-15 00:00:00"
1876,9,9.9,9.9,1876.71,"1876-9-15 00:00:00"
1876,10,14.3,8.5,1876.79,"1876-10-15 00:00:00"
1876,11,9.9,11.5,1876.88,"1876-11-15 00:00:00"
1876,12,8.2,11.3,1876.96,"1876-12-15 00:00:00"
1877,1,24.4,18.9,1877.04,"1877-1-15 00:00:00"
1877,2,8.7,6.7,1877.12,"1877-2-15 00:00:00"
1877,3,11.9,13.5,1877.21,"1877-3-15 00:00:00"
1877,4,15.8,14.3,1877.29,"1877-4-15 00:00:00"
1877,5,21.6,9.4,1877.38,"1877-5-15 00:00:00"
1877,6,14.2,8.2,1877.46,"1877-6-15 00:00:00"
1877,7,6,8,1877.54,"1877-7-15 00:00:00"
1877,8,6.3,7.7,1877.62,"1877-8-15 00:00:00"
1877,9,16.9,9.9,1877.71,"1877-9-15 00:00:00"
1877,10,6.7,14.1,1877.79,"1877-10-15 00:00:00"
1877,11,14.2,13.3,1877.88,"1877-11-15 00:00:00"
1877,12,2.2,4.4,1877.96,"1877-12-15 00:00:00"
1878,1,3.3,6.1,1878.04,"1878-1-15 00:00:00"
1878,2,6.6,12.6,1878.12,"1878-2-15 00:00:00"
1878,3,7.8,9.5,1878.21,"1878-3-15 00:00:00"
1878,4,0.1,0.5,1878.29,"1878-4-15 00:00:00"
1878,5,5.9,11.7,1878.38,"1878-5-15 00:00:00"
1878,6,6.4,10.4,1878.46,"1878-6-15 00:00:00"
1878,7,0.1,0.7,1878.54,"1878-7-15 00:00:00"
1878,8,0,0,1878.62,"1878-8-15 00:00:00"
1878,9,5.3,6.8,1878.71,"1878-9-15 00:00:00"
1878,10,1.1,3.6,1878.79,"1878-10-15 00:00:00"
1878,11,4.1,5.9,1878.88,"1878-11-15 00:00:00"
1878,12,0.5,2.9,1878.96,"1878-12-15 00:00:00"
1879,1,1,2.8,1879.04,"1879-1-15 00:00:00"
1879,2,0.6,2.1,1879.12,"1879-2-15 00:00:00"
1879,3,0,0,1879.21,"1879-3-15 00:00:00"
1879,4,6.2,8.2,1879.29,"1879-4-15 00:00:00"
1879,5,2.4,4.9,1879.38,"1879-5-15 00:00:00"
1879,6,4.8,8.5,1879.46,"1879-6-15 00:00:00"
1879,7,7.5,9,1879.54,"1879-7-15 00:00:00"
1879,8,10.7,12.4,1879.62,"1879-8-15 00:00:00"
1879,9,6.1,6.1,1879.71,"1879-9-15 00:00:00"
1879,10,12.3,12.1,1879.79,"1879-10-15 00:00:00"
1879,11,13.1,12.5,1879.88,"1879-11-15 00:00:00"
1879,12,7.3,7.3,1879.96,"1879-12-15 00:00:00"
1880,1,24,17.4,1880.04,"1880-1-15 00:00:00"
1880,2,27.2,21.4,1880.12,"1880-2-15 00:00:00"
1880,3,19.3,12.1,1880.21,"1880-3-15 00:00:00"
1880,4,19.5,10.8,1880.29,"1880-4-15 00:00:00"
1880,5,23.5,15.2,1880.38,"1880-5-15 00:00:00"
1880,6,34.1,16.2,1880.46,"1880-6-15 00:00:00"
1880,7,21.9,14.4,1880.54,"1880-7-15 00:00:00"
1880,8,48.1,26.8,1880.62,"1880-8-15 00:00:00"
1880,9,66,25.6,1880.71,"1880-9-15 00:00:00"
1880,10,43,15.3,1880.79,"1880-10-15 00:00:00"
1880,11,30.7,18.4,1880.88,"1880-11-15 00:00:00"
1880,12,29.6,13,1880.96,"1880-12-15 00:00:00"
1881,1,36.4,19.5,1881.04,"1881-1-15 00:00:00"
1881,2,53.2,14.3,1881.12,"1881-2-15 00:00:00"
1881,3,51.5,41.6,1881.21,"1881-3-15 00:00:00"
1881,4,51.6,19.7,1881.29,"1881-4-15 00:00:00"
1881,5,43.5,18.6,1881.38,"1881-5-15 00:00:00"
1881,6,60.5,19.2,1881.46,"1881-6-15 00:00:00"
1881,7,76.9,24.1,1881.54,"1881-7-15 00:00:00"
1881,8,58.4,42.5,1881.62,"1881-8-15 00:00:00"
1881,9,53.2,19.5,1881.71,"1881-9-15 00:00:00"
1881,10,64.4,20,1881.79,"1881-10-15 00:00:00"
1881,11,54.8,29.5,1881.88,"1881-11-15 00:00:00"
1881,12,47.3,23.5,1881.96,"1881-12-15 00:00:00"
1882,1,45,12.5,1882.04,"1882-1-15 00:00:00"
1882,2,69.5,23.4,1882.12,"1882-2-15 00:00:00"
1882,3,66.8,21.6,1882.21,"1882-3-15 00:00:00"
1882,4,95.8,39,1882.29,"1882-4-15 00:00:00"
1882,5,64.1,40.4,1882.38,"1882-5-15 00:00:00"
1882,6,45.2,19.9,1882.46,"1882-6-15 00:00:00"
1882,7,45.4,22.8,1882.54,"1882-7-15 00:00:00"
1882,8,40.4,17.9,1882.62,"1882-8-15 00:00:00"
1882,9,57.7,21.6,1882.71,"1882-9-15 00:00:00"
1882,10,59.2,27.8,1882.79,"1882-10-15 00:00:00"
1882,11,84.4,23.4,1882.88,"1882-11-15 00:00:00"
1882,12,41.8,21.1,1882.96,"1882-12-15 00:00:00"
1883,1,60.6,22.1,1883.04,"1883-1-15 00:00:00"
1883,2,46.9,23.6,1883.12,"1883-2-15 00:00:00"
1883,3,42.8,22.8,1883.21,"1883-3-15 00:00:00"
1883,4,82.1,20.2,1883.29,"1883-4-15 00:00:00"
1883,5,31.5,19.1,1883.38,"1883-5-15 00:00:00"
1883,6,76.3,25.6,1883.46,"1883-6-15 00:00:00"
1883,7,80.6,38.8,1883.54,"1883-7-15 00:00:00"
1883,8,46,21.1,1883.62,"1883-8-15 00:00:00"
1883,9,52.6,30.8,1883.71,"1883-9-15 00:00:00"
1883,10,83.8,40.9,1883.79,"1883-10-15 00:00:00"
1883,11,84.5,29.3,1883.88,"1883-11-15 00:00:00"
1883,12,75.9,33.5,1883.96,"1883-12-15 00:00:00"
1884,1,91.5,24.7,1884.04,"1884-1-15 00:00:00"
1884,2,86.9,17.1,1884.12,"1884-2-15 00:00:00"
1884,3,87.5,29.1,1884.21,"1884-3-15 00:00:00"
1884,4,76.1,14,1884.29,"1884-4-15 00:00:00"
1884,5,66.5,20.7,1884.38,"1884-5-15 00:00:00"
1884,6,51.2,12.8,1884.46,"1884-6-15 00:00:00"
1884,7,53.1,21.6,1884.54,"1884-7-15 00:00:00"
1884,8,55.8,19,1884.62,"1884-8-15 00:00:00"
1884,9,61.9,21.8,1884.71,"1884-9-15 00:00:00"
1884,10,47.8,19.8,1884.79,"1884-10-15 00:00:00"
1884,11,36.6,16,1884.88,"1884-11-15 00:00:00"
1884,12,47.2,10.5,1884.96,"1884-12-15 00:00:00"
1885,1,42.8,26,1885.04,"1885-1-15 00:00:00"
1885,2,71.8,21.1,1885.12,"1885-2-15 00:00:00"
1885,3,49.8,26.9,1885.21,"1885-3-15 00:00:00"
1885,4,55,18.6,1885.29,"1885-4-15 00:00:00"
1885,5,73,23.8,1885.38,"1885-5-15 00:00:00"
1885,6,83.7,15.9,1885.46,"1885-6-15 00:00:00"
1885,7,66.5,13.6,1885.54,"1885-7-15 00:00:00"
1885,8,50,19.1,1885.62,"1885-8-15 00:00:00"
1885,9,39.6,17.6,1885.71,"1885-9-15 00:00:00"
1885,10,38.7,20,1885.79,"1885-10-15 00:00:00"
1885,11,30.9,18.4,1885.88,"1885-11-15 00:00:00"
1885,12,21.7,16.3,1885.96,"1885-12-15 00:00:00"
1886,1,29.9,23.5,1886.04,"1886-1-15 00:00:00"
1886,2,25.9,12.3,1886.12,"1886-2-15 00:00:00"
1886,3,57.3,28.3,1886.21,"1886-3-15 00:00:00"
1886,4,43.7,28.3,1886.29,"1886-4-15 00:00:00"
1886,5,30.7,23.2,1886.38,"1886-5-15 00:00:00"
1886,6,27.1,15,1886.46,"1886-6-15 00:00:00"
1886,7,30.3,18.6,1886.54,"1886-7-15 00:00:00"
1886,8,16.9,14.5,1886.62,"1886-8-15 00:00:00"
1886,9,21.4,14.7,1886.71,"1886-9-15 00:00:00"
1886,10,8.6,8.2,1886.79,"1886-10-15 00:00:00"
1886,11,0.3,1,1886.88,"1886-11-15 00:00:00"
1886,12,13,13.1,1886.96,"1886-12-15 00:00:00"
1887,1,10.3,9,1887.04,"1887-1-15 00:00:00"
1887,2,13.2,11.1,1887.12,"1887-2-15 00:00:00"
1887,3,4.2,5.8,1887.21,"1887-3-15 00:00:00"
1887,4,6.9,7.7,1887.29,"1887-4-15 00:00:00"
1887,5,20,13.4,1887.38,"1887-5-15 00:00:00"
1887,6,15.7,6.7,1887.46,"1887-6-15 00:00:00"
1887,7,23.4,15.7,1887.54,"1887-7-15 00:00:00"
1887,8,21.4,20.5,1887.62,"1887-8-15 00:00:00"
1887,9,7.4,9.1,1887.71,"1887-9-15 00:00:00"
1887,10,6.6,7.8,1887.79,"1887-10-15 00:00:00"
1887,11,6.9,8.7,1887.88,"1887-11-15 00:00:00"
1887,12,20.7,12.6,1887.96,"1887-12-15 00:00:00"
1888,1,12.7,9.6,1888.04,"1888-1-15 00:00:00"
1888,2,7.1,8.3,1888.12,"1888-2-15 00:00:00"
1888,3,7.8,9.8,1888.21,"1888-3-15 00:00:00"
1888,4,5.1,7.2,1888.29,"1888-4-15 00:00:00"
1888,5,7,9.1,1888.38,"1888-5-15 00:00:00"
1888,6,7.1,7.5,1888.46,"1888-6-15 00:00:00"
1888,7,3.1,5,1888.54,"1888-7-15 00:00:00"
1888,8,2.8,5.7,1888.62,"1888-8-15 00:00:00"
1888,9,8.8,7.2,1888.71,"1888-9-15 00:00:00"
1888,10,2.1,4.1,1888.79,"1888-10-15 00:00:00"
1888,11,10.7,8.8,1888.88,"1888-11-15 00:00:00"
1888,12,6.7,7.2,1888.96,"1888-12-15 00:00:00"
1889,1,0.8,3,1889.04,"1889-1-15 00:00:00"
1889,2,8.5,9.8,1889.12,"1889-2-15 00:00:00"
1889,3,6.7,8,1889.21,"1889-3-15 00:00:00"
1889,4,4.3,5.8,1889.29,"1889-4-15 00:00:00"
1889,5,2.4,4.9,1889.38,"1889-5-15 00:00:00"
1889,6,6.4,8.5,1889.46,"1889-6-15 00:00:00"
1889,7,9.4,9.1,1889.54,"1889-7-15 00:00:00"
1889,8,20.6,15.3,1889.62,"1889-8-15 00:00:00"
1889,9,6.5,6.7,1889.71,"1889-9-15 00:00:00"
1889,10,2.1,3.4,1889.79,"1889-10-15 00:00:00"
1889,11,0.2,0.6,1889.88,"1889-11-15 00:00:00"
1889,12,6.7,8.7,1889.96,"1889-12-15 00:00:00"
1890,1,5.3,7,1890.04,"1890-1-15 00:00:00"
1890,2,0.6,2.4,1890.12,"1890-2-15 00:00:00"
1890,3,5.1,6.8,1890.21,"1890-3-15 00:00:00"
1890,4,1.6,3.1,1890.29,"1890-4-15 00:00:00"
1890,5,4.8,6.9,1890.38,"1890-5-15 00:00:00"
1890,6,1.3,3.1,1890.46,"1890-6-15 00:00:00"
1890,7,11.6,10.3,1890.54,"1890-7-15 00:00:00"
1890,8,8.5,11.5,1890.62,"1890-8-15 00:00:00"
1890,9,17.2,11,1890.71,"1890-9-15 00:00:00"
1890,10,11.2,12.1,1890.79,"1890-10-15 00:00:00"
1890,11,9.6,9.4,1890.88,"1890-11-15 00:00:00"
1890,12,7.8,8.3,1890.96,"1890-12-15 00:00:00"
1891,1,13.5,14.4,1891.04,"1891-1-15 00:00:00"
1891,2,22.2,13.9,1891.12,"1891-2-15 00:00:00"
1891,3,10.4,7,1891.21,"1891-3-15 00:00:00"
1891,4,20.5,10.9,1891.29,"1891-4-15 00:00:00"
1891,5,41.1,18,1891.38,"1891-5-15 00:00:00"
1891,6,48.3,21.8,1891.46,"1891-6-15 00:00:00"
1891,7,58.8,28.5,1891.54,"1891-7-15 00:00:00"
1891,8,33,19.5,1891.62,"1891-8-15 00:00:00"
1891,9,53.8,26.4,1891.71,"1891-9-15 00:00:00"
1891,10,51.5,20.7,1891.79,"1891-10-15 00:00:00"
1891,11,41.9,15.9,1891.88,"1891-11-15 00:00:00"
1891,12,32.5,17.4,1891.96,"1891-12-15 00:00:00"
1892,1,69.1,29.3,1892.04,"1892-1-15 00:00:00"
1892,2,75.6,34.6,1892.12,"1892-2-15 00:00:00"
1892,3,49.9,24.1,1892.21,"1892-3-15 00:00:00"
1892,4,69.6,39.2,1892.29,"1892-4-15 00:00:00"
1892,5,79.6,26.4,1892.38,"1892-5-15 00:00:00"
1892,6,76.3,28,1892.46,"1892-6-15 00:00:00"
1892,7,76.5,28.5,1892.54,"1892-7-15 00:00:00"
1892,8,101.4,29.2,1892.62,"1892-8-15 00:00:00"
1892,9,62.8,19.8,1892.71,"1892-9-15 00:00:00"
1892,10,70.5,30.1,1892.79,"1892-10-15 00:00:00"
1892,11,65.4,21,1892.88,"1892-11-15 00:00:00"
1892,12,78.6,38.3,1892.96,"1892-12-15 00:00:00"
1893,1,75,36.4,1893.04,"1893-1-15 00:00:00"
1893,2,73,18.9,1893.12,"1893-2-15 00:00:00"
1893,3,65.7,24.3,1893.21,"1893-3-15 00:00:00"
1893,4,88.1,29.2,1893.29,"1893-4-15 00:00:00"
1893,5,84.7,31.1,1893.38,"1893-5-15 00:00:00"
1893,6,89.9,30,1893.46,"1893-6-15 00:00:00"
1893,7,88.6,48.3,1893.54,"1893-7-15 00:00:00"
1893,8,129.2,50.3,1893.62,"1893-8-15 00:00:00"
1893,9,77.9,16.9,1893.71,"1893-9-15 00:00:00"
1893,10,80,21.3,1893.79,"1893-10-15 00:00:00"
1893,11,75.1,33.5,1893.88,"1893-11-15 00:00:00"
1893,12,93.8,49.5,1893.96,"1893-12-15 00:00:00"
1894,1,83.2,29.8,1894.04,"1894-1-15 00:00:00"
1894,2,84.6,21.5,1894.12,"1894-2-15 00:00:00"
1894,3,52.3,23.9,1894.21,"1894-3-15 00:00:00"
1894,4,81.6,27,1894.29,"1894-4-15 00:00:00"
1894,5,101.2,28.9,1894.38,"1894-5-15 00:00:00"
1894,6,98.9,30.1,1894.46,"1894-6-15 00:00:00"
1894,7,106,33,1894.54,"1894-7-15 00:00:00"
1894,8,70.3,26.8,1894.62,"1894-8-15 00:00:00"
1894,9,65.9,29.9,1894.71,"1894-9-15 00:00:00"
1894,10,75.5,37.2,1894.79,"1894-10-15 00:00:00"
1894,11,56.6,16,1894.88,"1894-11-15 00:00:00"
1894,12,60,21.6,1894.96,"1894-12-15 00:00:00"
1895,1,63.3,29.2,1895.04,"1895-1-15 00:00:00"
1895,2,67.2,23.9,1895.12,"1895-2-15 00:00:00"
1895,3,61,13.5,1895.21,"1895-3-15 00:00:00"
1895,4,76.9,20,1895.29,"1895-4-15 00:00:00"
1895,5,67.5,37.5,1895.38,"1895-5-15 00:00:00"
1895,6,71.5,14.1,1895.46,"1895-6-15 00:00:00"
1895,7,47.8,24.2,1895.54,"1895-7-15 00:00:00"
1895,8,68.9,31.3,1895.62,"1895-8-15 00:00:00"
1895,9,57.7,22.4,1895.71,"1895-9-15 00:00:00"
1895,10,67.9,38.3,1895.79,"1895-10-15 00:00:00"
1895,11,47.2,26.7,1895.88,"1895-11-15 00:00:00"
1895,12,70.7,23.3,1895.96,"1895-12-15 00:00:00"
1896,1,29,16,1896.04,"1896-1-15 00:00:00"
1896,2,57.4,28.7,1896.12,"1896-2-15 00:00:00"
1896,3,52,25.8,1896.21,"1896-3-15 00:00:00"
1896,4,43.8,31.8,1896.29,"1896-4-15 00:00:00"
1896,5,27.7,15.3,1896.38,"1896-5-15 00:00:00"
1896,6,49,20.8,1896.46,"1896-6-15 00:00:00"
1896,7,45,20.2,1896.54,"1896-7-15 00:00:00"
1896,8,27.2,14.3,1896.62,"1896-8-15 00:00:00"
1896,9,61.3,35.7,1896.71,"1896-9-15 00:00:00"
1896,10,28.7,17.3,1896.79,"1896-10-15 00:00:00"
1896,11,38,22.2,1896.88,"1896-11-15 00:00:00"
