"year","month","time","sunspots","sd","no","final","ts"
1847,1,"1847-1-15 00:00:00",104.4,12.9,11,1,1847.04
1847,2,"1847-2-15 00:00:00",74.9,10.9,10,1,1847.12
1847,3,"1847-3-15 00:00:00",143,15.1,19,1,1847.21
1847,4,"1847-4-15 00:00:00",74.6,10.9,20,1,1847.29
1847,5,"1847-5-15 00:00:00",125.7,14.2,26,1,1847.38
1847,6,"1847-6-15 00:00:00",142.2,15.1,25,1,1847.46
1847,7,"1847-7-15 00:00:00",87.1,11.8,25,1,1847.54
1847,8,"1847-8-15 00:00:00",234.3,19.4,28,1,1847.62
1847,9,"1847-9-15 00:00:00",268.2,20.7,15,1,1847.71
1847,10,"1847-10-15 00:00:00",300.6,22,19,1,1847.79
1847,11,"1847-11-15 00:00:00",231.5,19.3,20,1,1847.88
1847,12,"1847-12-15 00:00:00",182.6,17.1,14,1,1847.96
1848,1,"1848-1-15 00:00:00",265.2,20.6,14,1,1848.04
1848,2,"1848-2-15 00:00:00",186.4,17.3,13,1,1848.12
1848,3,"1848-3-15 00:00:00",181.2,17.1,17,1,1848.21
1848,4,"1848-4-15 00:00:00",178.6,16.9,18,1,1848.29
1848,5,"1848-5-15 00:00:00",170.5,16.5,27,1,1848.38
1848,6,"1848-6-15 00:00:00",214.9,18.6,24,1,1848.46
1848,7,"1848-7-15 00:00:00",232,19.3,27,1,1848.54
1848,8,"1848-8-15 00:00:00",220.9,18.8,21,1,1848.62
1848,9,"1848-9-15 00:00:00",167.3,16.4,20,1,1848.71
1848,10,"1848-10-15 00:00:00",220.6,18.8,13,1,1848.79
1848,11,"1848-11-15 00:00:00",191,17.5,16,1,1848.88
1848,12,"1848-12-15 00:00:00",265.8,20.7,24,1,1848.96
1849,1,"1849-1-15 00:00:00",298.3,21.4,31,1,1849.04
1849,2,"1849-2-15 00:00:00",250.3,19.5,28,1,1849.12
1849,3,"1849-3-15 00:00:00",182.7,16.6,31,1,1849.21
1849,4,"1849-4-15 00:00:00",194.7,17.1,30,1,1849.29
1849,5,"1849-5-15 00:00:00",153.2,15.1,31,1,1849.38
1849,6,"1849-6-15 00:00:00",154.2,15.2,30,1,1849.46
1849,7,"1849-7-15 00:00:00",148.2,14.9,31,1,1849.54
1849,8,"1849-8-15 00:00:00",128.6,13.8,31,1,1849.62
1849,9,"1849-9-15 00:00:00",178,16.3,30,1,1849.71
1849,10,"1849-10-15 00:00:00",135.7,14.2,31,1,1849.79
1849,11,"1849-11-15 00:00:00",188.2,16.8,30,1,1849.88
1849,12,"1849-12-15 00:00:00",184.3,16.6,31,1,1849.96
1850,1,"1850-1-15 00:00:00",148.2,14.9,31,1,1850.04
1850,2,"1850-2-15 00:00:00",169.8,15.9,28,1,1850.12
1850,3,"1850-3-15 00:00:00",156.8,15.3,31,1,1850.21
1850,4,"1850-4-15 00:00:00",83.8,11.1,30,1,1850.29
1850,5,"1850-5-15 00:00:00",117,13.1,31,1,1850.38
1850,6,"1850-6-15 00:00:00",133,14.1,30,1,1850.46
1850,7,"1850-7-15 00:00:00",74.3,10.5,31,1,1850.54
1850,8,"1850-8-15 00:00:00",117,13.1,31,1,1850.62
1850,9,"1850-9-15 00:00:00",163.7,15.6,30,1,1850.71
1850,10,"1850-10-15 00:00:00",134.9,14.1,31,1,1850.79
1850,11,"1850-11-15 00:00:00",104.1,12.4,30,1,1850.88
1850,12,"1850-12-15 00:00:00",115.9,13.1,31,1,1850.96
1851,1,"1851-1-15 00:00:00",143.5,14.7,31,1,1851.04
1851,2,"1851-2-15 00:00:00",200.1,17.3,28,1,1851.12
1851,3,"1851-3-15 00:00:00",122.8,13.5,31,1,1851.21
1851,4,"1851-4-15 00:00:00",107.3,12.6,30,1,1851.29
1851,5,"1851-5-15 00:00:00",118.9,13.3,31,1,1851.38
1851,6,"1851-6-15 00:00:00",120,13.3,30,1,1851.46
1851,7,"1851-7-15 00:00:00",68.6,10,31,1,1851.54
1851,8,"1851-8-15 00:00:00",109,12.7,31,1,1851.62
1851,9,"1851-9-15 00:00:00",128.9,13.8,30,1,1851.71
1851,10,"1851-10-15 00:00:00",118.7,13.3,31,1,1851.79
1851,11,"1851-11-15 00:00:00",96.8,11.9,30,1,1851.88
1851,12,"1851-12-15 00:00:00",135.5,14.2,31,1,1851.96
1852,1,"1852-1-15 00:00:00",129.9,13.9,31,1,1852.04
1852,2,"1852-2-15 00:00:00",126.2,13.7,29,1,1852.12
1852,3,"1852-3-15 00:00:00",116.2,13.1,31,1,1852.21
1852,4,"1852-4-15 00:00:00",124.3,13.6,30,1,1852.29
1852,5,"1852-5-15 00:00:00",104.3,12.4,31,1,1852.38
1852,6,"1852-6-15 00:00:00",89,11.4,30,1,1852.46
1852,7,"1852-7-15 00:00:00",80,10.8,31,1,1852.54
1852,8,"1852-8-15 00:00:00",75.3,10.5,31,1,1852.62
1852,9,"1852-9-15 00:00:00",71.2,10.2,30,1,1852.71
1852,10,"1852-10-15 00:00:00",127.9,13.8,31,1,1852.79
1852,11,"1852-11-15 00:00:00",103.1,12.3,30,1,1852.88
1852,12,"1852-12-15 00:00:00",86.1,11.3,31,1,1852.96
1853,1,"1853-1-15 00:00:00",77.9,10.7,31,1,1853.04
1853,2,"1853-2-15 00:00:00",81.5,10.9,28,1,1853.12
1853,3,"1853-3-15 00:00:00",71.6,10.2,31,1,1853.21
1853,4,"1853-4-15 00:00:00",90.4,11.5,30,1,1853.29
1853,5,"1853-5-15 00:00:00",65.9,9.8,31,1,1853.38
1853,6,"1853-6-15 00:00:00",76,10.6,30,1,1853.46
1853,7,"1853-7-15 00:00:00",87.2,11.3,31,1,1853.54
1853,8,"1853-8-15 00:00:00",95.8,11.9,31,1,1853.62
1853,9,"1853-9-15 00:00:00",63.7,9.7,30,1,1853.71
1853,10,"1853-10-15 00:00:00",80.5,10.9,31,1,1853.79
1853,11,"1853-11-15 00:00:00",54.7,8.9,30,1,1853.88
1853,12,"1853-12-15 00:00:00",44.5,8,31,1,1853.96
1854,1,"1854-1-15 00:00:00",29.3,6.5,31,1,1854.04
1854,2,"1854-2-15 00:00:00",38,7.4,28,1,1854.12
1854,3,"1854-3-15 00:00:00",39.4,7.6,31,1,1854.21
1854,4,"1854-4-15 00:00:00",50.3,8.6,30,1,1854.29
1854,5,"1854-5-15 00:00:00",45.6,8.2,31,1,1854.38
1854,6,"1854-6-15 00:00:00",40.1,7.6,30,1,1854.46
1854,7,"1854-7-15 00:00:00",35.5,7.2,31,1,1854.54
1854,8,"1854-8-15 00:00:00",30.1,6.6,31,1,1854.62
1854,9,"1854-9-15 00:00:00",42.6,7.9,30,1,1854.71
1854,10,"1854-10-15 00:00:00",24.1,5.9,31,1,1854.79
1854,11,"1854-11-15 00:00:00",53.5,8.8,30,1,1854.88
1854,12,"1854-12-15 00:00:00",41.1,7.7,31,1,1854.96
1855,1,"1855-1-15 00:00:00",23.4,5.8,31,1,1855.04
1855,2,"1855-2-15 00:00:00",21.6,5.6,28,1,1855.12
1855,3,"1855-3-15 00:00:00",33,6.9,31,1,1855.21
1855,4,"1855-4-15 00:00:00",8.4,3.5,30,1,1855.29
1855,5,"1855-5-15 00:00:00",17.3,5,31,1,1855.38
1855,6,"1855-6-15 00:00:00",10,3.8,30,1,1855.46
1855,7,"1855-7-15 00:00:00",0.7,1,31,1,1855.54
1855,8,"1855-8-15 00:00:00",5.9,2.9,31,1,1855.62
1855,9,"1855-9-15 00:00:00",0,0,30,1,1855.71
1855,10,"1855-10-15 00:00:00",18.3,5.1,31,1,1855.79
1855,11,"1855-11-15 00:00:00",7.9,3.4,30,1,1855.88
1855,12,"1855-12-15 00:00:00",5.8,2.9,31,1,1855.96
1856,1,"1856-1-15 00:00:00",1,1.2,31,1,1856.04
1856,2,"1856-2-15 00:00:00",9.3,3.7,29,1,1856.12
1856,3,"1856-3-15 00:00:00",0.7,1,31,1,1856.21
1856,4,"1856-4-15 00:00:00",12.4,4.2,30,1,1856.29
1856,5,"1856-5-15 00:00:00",0,0,31,1,1856.38
1856,6,"1856-6-15 00:00:00",9.8,3.8,30,1,1856.46
1856,7,"1856-7-15 00:00:00",8.8,3.6,31,1,1856.54
1856,8,"1856-8-15 00:00:00",11.3,4,31,1,1856.62
1856,9,"1856-9-15 00:00:00",8.4,3.5,30,1,1856.71
1856,10,"1856-10-15 00:00:00",8.5,3.5,31,1,1856.79
1856,11,"1856-11-15 00:00:00",14.7,4.6,30,1,1856.88
1856,12,"1856-12-15 00:00:00",13.7,4.4,31,1,1856.96
1857,1,"1857-1-15 00:00:00",26,6.1,31,1,1857.04
1857,2,"1857-2-15 00:00:00",14.2,4.5,28,1,1857.12
1857,3,"1857-3-15 00:00:00",10,3.8,31,1,1857.21
1857,4,"1857-4-15 00:00:00",21.1,5.5,30,1,1857.29
1857,5,"1857-5-15 00:00:00",54.2,8.9,31,1,1857.38
1857,6,"1857-6-15 00:00:00",30.5,6.6,30,1,1857.46
1857,7,"1857-7-15 00:00:00",42.2,7.8,31,1,1857.54
1857,8,"1857-8-15 00:00:00",32,6.8,31,1,1857.62
1857,9,"1857-9-15 00:00:00",80.6,10.9,30,1,1857.71
1857,10,"1857-10-15 00:00:00",77.1,10.6,31,1,1857.79
1857,11,"1857-11-15 00:00:00",59.6,9.3,30,1,1857.88
1857,12,"1857-12-15 00:00:00",70.7,10.2,31,1,1857.96
1858,1,"1858-1-15 00:00:00",74.2,10.4,31,1,1858.04
1858,2,"1858-2-15 00:00:00",66.3,9.9,28,1,1858.12
1858,3,"1858-3-15 00:00:00",109.2,12.7,31,1,1858.21
1858,4,"1858-4-15 00:00:00",72.8,10.3,30,1,1858.29
1858,5,"1858-5-15 00:00:00",78.6,10.7,31,1,1858.38
1858,6,"1858-6-15 00:00:00",84.5,11.1,30,1,1858.46
1858,7,"1858-7-15 00:00:00",107.7,12.6,31,1,1858.54
1858,8,"1858-8-15 00:00:00",104.9,12.5,31,1,1858.62
1858,9,"1858-9-15 00:00:00",152.2,15.1,30,1,1858.71
1858,10,"1858-10-15 00:00:00",173.2,16.1,31,1,1858.79
1858,11,"1858-11-15 00:00:00",98.6,12.1,30,1,1858.88
1858,12,"1858-12-15 00:00:00",127,13.7,31,1,1858.96
1859,1,"1859-1-15 00:00:00",159,15.4,31,1,1859.04
1859,2,"1859-2-15 00:00:00",166.4,15.8,28,1,1859.12
1859,3,"1859-3-15 00:00:00",171.5,16,31,1,1859.21
1859,4,"1859-4-15 00:00:00",162.9,15.6,30,1,1859.29
1859,5,"1859-5-15 00:00:00",172.8,16.1,31,1,1859.38
1859,6,"1859-6-15 00:00:00",165.2,15.7,30,1,1859.46
1859,7,"1859-7-15 00:00:00",180.7,16.5,31,1,1859.54
1859,8,"1859-8-15 00:00:00",203,17.5,31,1,1859.62
1859,9,"1859-9-15 00:00:00",200.9,17.4,30,1,1859.71
1859,10,"1859-10-15 00:00:00",217.8,18.1,31,1,1859.79
1859,11,"1859-11-15 00:00:00",184.6,16.6,30,1,1859.88
1859,12,"1859-12-15 00:00:00",153.9,15.1,31,1,1859.96
1860,1,"1860-1-15 00:00:00",156.6,15.3,31,1,1860.04
1860,2,"1860-2-15 00:00:00",167.9,15.9,29,1,1860.12
1860,3,"1860-3-15 00:00:00",188,16.8,31,1,1860.21
1860,4,"1860-4-15 00:00:00",135.7,14.2,30,1,1860.29
1860,5,"1860-5-15 00:00:00",203.5,17.5,31,1,1860.38
1860,6,"1860-6-15 00:00:00",206.3,17.7,30,1,1860.46
1860,7,"1860-7-15 00:00:00",221.9,18.3,31,1,1860.54
1860,8,"1860-8-15 00:00:00",190.5,16.9,31,1,1860.62
1860,9,"1860-9-15 00:00:00",175.2,16.2,30,1,1860.71
1860,10,"1860-10-15 00:00:00",171.1,16,31,1,1860.79
1860,11,"1860-11-15 00:00:00",186,16.7,30,1,1860.88
1860,12,"1860-12-15 00:00:00",181.7,16.5,31,1,1860.96
1861,1,"1861-1-15 00:00:00",118.5,13.2,31,1,1861.04
1861,2,"1861-2-15 00:00:00",147.5,14.8,28,1,1861.12
1861,3,"1861-3-15 00:00:00",192,17,31,1,1861.21
1861,4,"1861-4-15 00:00:00",187.1,16.8,30,1,1861.29
1861,5,"1861-5-15 00:00:00",107.8,12.6,31,1,1861.38
1861,6,"1861-6-15 00:00:00",167.5,15.8,30,1,1861.46
1861,7,"1861-7-15 00:00:00",148.2,14.8,31,1,1861.54
1861,8,"1861-8-15 00:00:00",156.7,15.3,31,1,1861.62
1861,9,"1861-9-15 00:00:00",151.9,15,30,1,1861.71
1861,10,"1861-10-15 00:00:00",127.7,13.8,31,1,1861.79
1861,11,"1861-11-15 00:00:00",102,12.3,30,1,1861.88
1861,12,"1861-12-15 00:00:00",152.8,15.1,31,1,1861.96
1862,1,"1862-1-15 00:00:00",119.9,13.3,31,1,1862.04
1862,2,"1862-2-15 00:00:00",122.4,13.5,28,1,1862.12
1862,3,"1862-3-15 00:00:00",82.7,11,31,1,1862.21
1862,4,"1862-4-15 00:00:00",102.1,12.2,30,1,1862.29
1862,5,"1862-5-15 00:00:00",122.4,13.4,31,1,1862.38
1862,6,"1862-6-15 00:00:00",159.7,15.4,30,1,1862.46
1862,7,"1862-7-15 00:00:00",139.5,14.4,31,1,1862.54
1862,8,"1862-8-15 00:00:00",118.7,13.2,31,1,1862.62
1862,9,"1862-9-15 00:00:00",126.4,13.7,30,1,1862.71
1862,10,"1862-10-15 00:00:00",79.8,10.8,31,1,1862.79
1862,11,"1862-11-15 00:00:00",96,11.9,30,1,1862.88
1862,12,"1862-12-15 00:00:00",77.6,10.7,31,1,1862.96
1863,1,"1863-1-15 00:00:00",91.8,11.6,31,1,1863.04
1863,2,"1863-2-15 00:00:00",107.7,12.6,28,1,1863.12
1863,3,"1863-3-15 00:00:00",126,13.6,31,1,1863.21
1863,4,"1863-4-15 00:00:00",77.1,10.6,30,1,1863.29
1863,5,"1863-5-15 00:00:00",102.1,12.2,31,1,1863.38
1863,6,"1863-6-15 00:00:00",77.6,10.7,30,1,1863.46
1863,7,"1863-7-15 00:00:00",62,9.5,31,1,1863.54
1863,8,"1863-8-15 00:00:00",91.3,11.6,31,1,1863.62
1863,9,"1863-9-15 00:00:00",41.7,7.8,30,1,1863.71
1863,10,"1863-10-15 00:00:00",75.7,10.5,31,1,1863.79
1863,11,"1863-11-15 00:00:00",71.6,10.2,30,1,1863.88
1863,12,"1863-12-15 00:00:00",78.1,10.7,31,1,1863.96
1864,1,"1864-1-15 00:00:00",109.7,12.7,31,1,1864.04
1864,2,"1864-2-15 00:00:00",89.5,11.5,29,1,1864.12
1864,3,"1864-3-15 00:00:00",125.9,13.6,31,1,1864.21
1864,4,"1864-4-15 00:00:00",68.1,10,30,1,1864.29
1864,5,"1864-5-15 00:00:00",77.1,10.6,31,1,1864.38
1864,6,"1864-6-15 00:00:00",109.9,12.8,30,1,1864.46
1864,7,"1864-7-15 00:00:00",103.8,12.4,31,1,1864.54
1864,8,"1864-8-15 00:00:00",104.1,12.5,31,1,1864.62
1864,9,"1864-9-15 00:00:00",54.2,8.9,30,1,1864.71
1864,10,"1864-10-15 00:00:00",64.4,9.7,31,1,1864.79
1864,11,"1864-11-15 00:00:00",109.3,12.7,30,1,1864.88
1864,12,"1864-12-15 00:00:00",54.3,8.9,31,1,1864.96
1865,1,"1865-1-15 00:00:00",92.5,11.7,31,1,1865.04
1865,2,"1865-2-15 00:00:00",74.6,10.5,28,1,1865.12
1865,3,"1865-3-15 00:00:00",75,10.5,31,1,1865.21
1865,4,"1865-4-15 00:00:00",55.9,9,30,1,1865.29
1865,5,"1865-5-15 00:00:00",65.6,9.8,31,1,1865.38
1865,6,"1865-6-15 00:00:00",63.8,9.7,30,1,1865.46
1865,7,"1865-7-15 00:00:00",50.8,8.6,31,1,1865.54
1865,8,"1865-8-15 00:00:00",71.8,10.3,31,1,1865.62
1865,9,"1865-9-15 00:00:00",41,7.7,30,1,1865.71
1865,10,"1865-10-15 00:00:00",32.5,6.9,31,1,1865.79
1865,11,"1865-11-15 00:00:00",46.7,8.2,30,1,1865.88
1865,12,"1865-12-15 00:00:00",24.3,5.9,31,1,1865.96
1866,1,"1866-1-15 00:00:00",60,9.4,31,1,1866.04
1866,2,"1866-2-15 00:00:00",72.9,10.4,28,1,1866.12
1866,3,"1866-3-15 00:00:00",46.6,8.2,31,1,1866.21
1866,4,"1866-4-15 00:00:00",33.5,7,30,1,1866.29
1866,5,"1866-5-15 00:00:00",24.6,6,31,1,1866.38
1866,6,"1866-6-15 00:00:00",31.4,6.7,30,1,1866.46
1866,7,"1866-7-15 00:00:00",17.6,5,31,1,1866.54
1866,8,"1866-8-15 00:00:00",24.2,5.9,31,1,1866.62
1866,9,"1866-9-15 00:00:00",13.9,4.5,30,1,1866.71
1866,10,"1866-10-15 00:00:00",26.8,6.2,31,1,1866.79
1866,11,"1866-11-15 00:00:00",17.2,5,30,1,1866.88
1866,12,"1866-12-15 00:00:00",2.9,2,31,1,1866.96
1867,1,"1867-1-15 00:00:00",0,0,31,1,1867.04
1867,2,"1867-2-15 00:00:00",1.4,1.4,28,1,1867.12
1867,3,"1867-3-15 00:00:00",17.4,5,31,1,1867.21
1867,4,"1867-4-15 00:00:00",9.7,3.7,30,1,1867.29
1867,5,"1867-5-15 00:00:00",5.5,2.8,31,1,1867.38
1867,6,"1867-6-15 00:00:00",2.8,2,30,1,1867.46
1867,7,"1867-7-15 00:00:00",9.5,3.7,31,1,1867.54
1867,8,"1867-8-15 00:00:00",9.1,3.6,31,1,1867.62
1867,9,"1867-9-15 00:00:00",18.7,5.2,30,1,1867.71
1867,10,"1867-10-15 00:00:00",25.5,6.1,31,1,1867.79
1867,11,"1867-11-15 00:00:00",18.1,5.1,30,1,1867.88
1867,12,"1867-12-15 00:00:00",47.9,8.4,31,1,1867.96
1868,1,"1868-1-15 00:00:00",25.9,5.9,31,1,1868.04
1868,2,"1868-2-15 00:00:00",26.3,5.8,29,1,1868.12
1868,3,"1868-3-15 00:00:00",44,7.5,31,1,1868.21
1868,4,"1868-4-15 00:00:00",61.1,8.8,30,1,1868.29
1868,5,"1868-5-15 00:00:00",44.5,7.5,31,1,1868.38
1868,6,"1868-6-15 00:00:00",51.8,8.1,30,1,1868.46
1868,7,"1868-7-15 00:00:00",48.3,7.9,31,1,1868.54
1868,8,"1868-8-15 00:00:00",57.3,8.5,31,1,1868.62
1868,9,"1868-9-15 00:00:00",78.7,10,30,1,1868.71
1868,10,"1868-10-15 00:00:00",102.8,11.4,31,1,1868.79
1868,11,"1868-11-15 00:00:00",98.7,11.2,30,1,1868.88
1868,12,"1868-12-15 00:00:00",112.8,11.9,31,1,1868.96
1869,1,"1869-1-15 00:00:00",101.6,11.3,31,1,1869.04
1869,2,"1869-2-15 00:00:00",99.9,11.2,28,1,1869.12
1869,3,"1869-3-15 00:00:00",88,10.5,31,1,1869.21
1869,4,"1869-4-15 00:00:00",68.4,9.3,30,1,1869.29
1869,5,"1869-5-15 00:00:00",173.4,14.8,31,1,1869.38
1869,6,"1869-6-15 00:00:00",180.7,15.1,30,1,1869.46
1869,7,"1869-7-15 00:00:00",98.8,11.2,31,1,1869.54
1869,8,"1869-8-15 00:00:00",132.7,12.9,31,1,1869.62
1869,9,"1869-9-15 00:00:00",134.5,13,30,1,1869.71
1869,10,"1869-10-15 00:00:00",99,11.2,31,1,1869.79
1869,11,"1869-11-15 00:00:00",130.2,12.8,30,1,1869.88
1869,12,"1869-12-15 00:00:00",174.1,14.8,31,1,1869.96
1870,1,"1870-1-15 00:00:00",129,12.7,31,1,1870.04
1870,2,"1870-2-15 00:00:00",191.7,15.5,28,1,1870.12
1870,3,"1870-3-15 00:00:00",262.7,18.2,31,1,1870.21
1870,4,"1870-4-15 00:00:00",266.9,18.3,30,1,1870.29
1870,5,"1870-5-15 00:00:00",293.6,19.2,31,1,1870.38
1870,6,"1870-6-15 00:00:00",226.3,16.9,30,1,1870.46
1870,7,"1870-7-15 00:00:00",220.9,16.7,31,1,1870.54
1870,8,"1870-8-15 00:00:00",256.5,18,31,1,1870.62
1870,9,"1870-9-15 00:00:00",226.8,16.9,30,1,1870.71
1870,10,"1870-10-15 00:00:00",244.3,17.5,31,1,1870.79
1870,11,"1870-11-15 00:00:00",246,17.6,30,1,1870.88
1870,12,"1870-12-15 00:00:00",216.7,16.5,31,1,1870.96
1871,1,"1871-1-15 00:00:00",147.2,13.6,31,1,1871.04
1871,2,"1871-2-15 00:00:00",209,16.2,28,1,1871.12
1871,3,"1871-3-15 00:00:00",238.7,17.4,31,1,1871.21
1871,4,"1871-4-15 00:00:00",270.9,18.5,30,1,1871.29
1871,5,"1871-5-15 00:00:00",242.6,17.5,31,1,1871.38
1871,6,"1871-6-15 00:00:00",152.9,13.9,30,1,1871.46
1871,7,"1871-7-15 00:00:00",171.8,14.7,31,1,1871.54
1871,8,"1871-8-15 00:00:00",183.7,15.2,31,1,1871.62
1871,9,"1871-9-15 00:00:00",133.9,13,30,1,1871.71
1871,10,"1871-10-15 00:00:00",148.5,13.7,31,1,1871.79
1871,11,"1871-11-15 00:00:00",175.7,14.9,30,1,1871.88
1871,12,"1871-12-15 00:00:00",150.8,13.8,31,1,1871.96
1872,1,"1872-1-15 00:00:00",132.7,12.9,31,1,1872.04
1872,2,"1872-2-15 00:00:00",200.3,15.9,29,1,1872.12
1872,3,"1872-3-15 00:00:00",147.5,13.6,31,1,1872.21
1872,4,"1872-4-15 00:00:00",170.4,14.7,30,1,1872.29
1872,5,"1872-5-15 00:00:00",179.5,15,31,1,1872.38
1872,6,"1872-6-15 00:00:00",183.3,15.2,30,1,1872.46
1872,7,"1872-7-15 00:00:00",176,14.9,31,1,1872.54
1872,8,"1872-8-15 00:00:00",155,14,31,1,1872.62
1872,9,"1872-9-15 00:00:00",191.1,15.5,30,1,1872.71
1872,10,"1872-10-15 00:00:00",171.2,14.7,31,1,1872.79
1872,11,"1872-11-15 00:00:00",186.8,15.3,30,1,1872.88
1872,12,"1872-12-15 00:00:00",139.9,13.3,31,1,1872.96
1873,1,"1873-1-15 00:00:00",144.6,13.5,31,1,1873.04
1873,2,"1873-2-15 00:00:00",178.4,15,28,1,1873.12
1873,3,"1873-3-15 00:00:00",164,14.4,31,1,1873.21
1873,4,"1873-4-15 00:00:00",127.1,12.7,30,1,1873.29
1873,5,"1873-5-15 00:00:00",80,10.1,31,1,1873.38
1873,6,"1873-6-15 00:00:00",74.8,9.8,30,1,1873.46
1873,7,"1873-7-15 00:00:00",111.7,11.9,31,1,1873.54
1873,8,"1873-8-15 00:00:00",113.8,12,31,1,1873.62
1873,9,"1873-9-15 00:00:00",78.7,10,30,1,1873.71
1873,10,"1873-10-15 00:00:00",78.6,10,31,1,1873.79
1873,11,"1873-11-15 00:00:00",92.5,10.8,30,1,1873.88
1873,12,"1873-12-15 00:00:00",82,10.2,31,1,1873.96
1874,1,"1874-1-15 00:00:00",101.4,11.3,31,1,1874.04
1874,2,"1874-2-15 00:00:00",107.1,11.6,28,1,1874.12
1874,3,"1874-3-15 00:00:00",77.5,9.9,31,1,1874.21
1874,4,"1874-4-15 00:00:00",53.5,8.2,30,1,1874.29
1874,5,"1874-5-15 00:00:00",74.6,9.7,31,1,1874.38
1874,6,"1874-6-15 00:00:00",63.8,9,30,1,1874.46
1874,7,"1874-7-15 00:00:00",113.2,11.9,31,1,1874.54
1874,8,"1874-8-15 00:00:00",102.3,11.3,31,1,1874.62
1874,9,"1874-9-15 00:00:00",46.8,7.7,30,1,1874.71
1874,10,"1874-10-15 00:00:00",57.4,8.5,31,1,1874.79
1874,11,"1874-11-15 00:00:00",48.2,7.8,30,1,1874.88
1874,12,"1874-12-15 00:00:00",48.8,7.9,31,1,1874.96
1875,1,"1875-1-15 00:00:00",24.4,5.7,31,1,1875.04
1875,2,"1875-2-15 00:00:00",35.9,6.8,28,1,1875.12
1875,3,"1875-3-15 00:00:00",56.4,8.4,31,1,1875.21
1875,4,"1875-4-15 00:00:00",48.6,7.8,30,1,1875.29
1875,5,"1875-5-15 00:00:00",19.2,5.1,31,1,1875.38
1875,6,"1875-6-15 00:00:00",39.9,7.1,30,1,1875.46
1875,7,"1875-7-15 00:00:00",20.9,5.3,31,1,1875.54
1875,8,"1875-8-15 00:00:00",24.4,5.7,31,1,1875.62
1875,9,"1875-9-15 00:00:00",4,2.9,30,1,1875.71
1875,10,"1875-10-15 00:00:00",21.3,5.3,31,1,1875.79
1875,11,"1875-11-15 00:00:00",29.6,6.3,30,1,1875.88
1875,12,"1875-12-15 00:00:00",16.5,4.8,31,1,1875.96
1876,1,"1876-1-15 00:00:00",23.9,5.7,31,1,1876.04
1876,2,"1876-2-15 00:00:00",25.1,5.7,29,1,1876.12
1876,3,"1876-3-15 00:00:00",51.1,8.1,31,1,1876.21
1876,4,"1876-4-15 00:00:00",3.9,2.9,30,1,1876.29
1876,5,"1876-5-15 00:00:00",8.5,3.7,31,1,1876.38
1876,6,"1876-6-15 00:00:00",2.7,2.6,30,1,1876.46
1876,7,"1876-7-15 00:00:00",25.5,5.8,31,1,1876.54
1876,8,"1876-8-15 00:00:00",14.8,4.5,31,1,1876.62
1876,9,"1876-9-15 00:00:00",16.6,4.8,30,1,1876.71
1876,10,"1876-10-15 00:00:00",23.9,5.6,31,1,1876.79
1876,11,"1876-11-15 00:00:00",16.6,4.8,30,1,1876.88
1876,12,"1876-12-15 00:00:00",13.6,4.4,31,1,1876.96
1877,1,"1877-1-15 00:00:00",40.6,7.2,31,1,1877.04
1877,2,"1877-2-15 00:00:00",14.5,4.4,28,1,1877.12
1877,3,"1877-3-15 00:00:00",19.9,5.2,31,1,1877.21
1877,4,"1877-4-15 00:00:00",26.3,5.9,30,1,1877.29
1877,5,"1877-5-15 00:00:00",36.1,6.8,31,1,1877.38
1877,6,"1877-6-15 00:00:00",23.6,5.5,30,1,1877.46
1877,7,"1877-7-15 00:00:00",10,3.8,31,1,1877.54
1877,8,"1877-8-15 00:00:00",10.5,3.9,31,1,1877.62
1877,9,"1877-9-15 00:00:00",28.1,6,30,1,1877.71
1877,10,"1877-10-15 00:00:00",11.2,4.1,31,1,1877.79
1877,11,"1877-11-15 00:00:00",23.6,5.6,30,1,1877.88
1877,12,"1877-12-15 00:00:00",3.5,2.7,31,1,1877.96
1878,1,"1878-1-15 00:00:00",5.5,3.1,31,1,1878.04
1878,2,"1878-2-15 00:00:00",11,4.1,28,1,1878.12
1878,3,"1878-3-15 00:00:00",13.1,4.3,31,1,1878.21
1878,4,"1878-4-15 00:00:00",0.2,2,30,1,1878.29
1878,5,"1878-5-15 00:00:00",9.9,3.9,31,1,1878.38
1878,6,"1878-6-15 00:00:00",10.7,4,30,1,1878.46
1878,7,"1878-7-15 00:00:00",0.2,2,31,1,1878.54
1878,8,"1878-8-15 00:00:00",0,2,31,1,1878.62
1878,9,"1878-9-15 00:00:00",8.8,3.7,30,1,1878.71
1878,10,"1878-10-15 00:00:00",1.9,2.4,31,1,1878.79
1878,11,"1878-11-15 00:00:00",6.8,3.3,30,1,1878.88
1878,12,"1878-12-15 00:00:00",0.9,2.2,31,1,1878.96
1879,1,"1879-1-15 00:00:00",1.6,2.3,31,1,1879.04
1879,2,"1879-2-15 00:00:00",0.9,2.2,28,1,1879.12
1879,3,"1879-3-15 00:00:00",0,2,31,1,1879.21
1879,4,"1879-4-15 00:00:00",10.4,3.9,30,1,1879.29
1879,5,"1879-5-15 00:00:00",4,2.8,31,1,1879.38
1879,6,"1879-6-15 00:00:00",8,3.6,30,1,1879.46
1879,7,"1879-7-15 00:00:00",12.6,4.2,31,1,1879.54
1879,8,"1879-8-15 00:00:00",17.9,5,31,1,1879.62
1879,9,"1879-9-15 00:00:00",10.1,3.8,30,1,1879.71
